candidate_id,username,name,email,phone,age,field_of_study,education_level,cgpa,skills,experience_months,resume_path,registration_date,preferred_locations,district_type,social_category,gender,past_participation
CAND_663B6821,10909673,"Summary
Seeking",10909673@email.com,1998 - 2001,,ACCOUNTANT,Bachelor's,7.5,"AI, Project Management, Finance, Research, REST",12,data\BANKING\10909673.pdf,2025-09-07 23:44:51,,,,,
CAND_CBFB29CD,11065180,"Summary
Experienced",11065180@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,2.0,"Go, AI, Sales, Operations, Communication, Photoshop, Illustrator",6,data\BANKING\11065180.pdf,2025-09-07 23:44:53,,,,,
CAND_D856EF70,11262933,"Executive Summary
Champion",11262933@email.com,,,BPO,Bachelor's,2.0,"AWS, AI, Operations, Research, Communication",6,data\BANKING\11262933.pdf,2025-09-07 23:44:55,,,,,
CAND_4AE01133,11266906,"Summary
An",11266906@email.com,209353-2609,,BUSINESS-DEVELOPMENT,Bachelor's,2.0,"Go, AI, Leadership, Marketing, Sales, Business Development, Finance, Consulting, Communication, API",120,data\BANKING\11266906.pdf,2025-09-07 23:44:56,,,,,
CAND_99F569AB,11637468,"Summary
As",11637468@email.com,,,FINANCE,Bachelor's,7.5,"Go, AI, Leadership, Sales, Business Development, Finance, Accounting, Communication",0,data\BANKING\11637468.pdf,2025-09-07 23:44:58,,,,,
CAND_2845094D,11672279,Highlights,11672279@email.com,,,FINANCE,Bachelor's,7.5,"Go, AI, Project Management, Leadership, Sales, Finance, Accounting, Operations, API, REST",12,data\BANKING\11672279.pdf,2025-09-07 23:44:59,,,,,
CAND_CA10BB75,11773925,Summary,11773925@email.com,,,BUSINESS-DEVELOPMENT,Master's,7.5,"Go, AI, Marketing, Sales, Business Development, Operations, Analytics, Research",0,data\BANKING\11773925.pdf,2025-09-07 23:45:01,,,,,
CAND_9329815D,11842348,Executive Profile,11842348@email.com,,,BANKING,Bachelor's,5.0,"Go, Docker, AI, Leadership, Sales, Research",0,data\BANKING\11842348.pdf,2025-09-07 23:45:02,,,,,
CAND_06365D27,12021752,"Summary
To",12021752@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,2.0,"Go, AI, Leadership, Marketing, Sales, Finance, Research, REST",12,data\BANKING\12021752.pdf,2025-09-07 23:45:03,,,,,
CAND_FFBC43E9,13173522,"Professional Summary
Talented",13173522@email.com,,,BUSINESS-DEVELOPMENT,Master's,2.0,"Go, AI, Leadership, Marketing, Sales, Business Development, API, Social Media",120,data\BANKING\13173522.pdf,2025-09-07 23:45:05,,,,,
CAND_C1921672,13393401,Summary,13393401@email.com,,,BUSINESS-DEVELOPMENT,Master's,2.0,"Go, AI, Project Management, Leadership, Marketing, Sales, Business Development, Communication, REST",6,data\BANKING\13393401.pdf,2025-09-07 23:45:07,,,,,
CAND_A7C1A167,13982572,"Summary
Manager",13982572@email.com,,,FINANCE,Master's,7.5,"Go, AI, Leadership, Marketing, Sales, Finance, Accounting, Operations, Research, Communication",0,data\BANKING\13982572.pdf,2025-09-07 23:45:08,,,,,
CAND_151A1780,14391434,"Executive Summary
Results",14391434@email.com,,,PUBLIC-RELATIONS,Master's,2.0,"Go, AI, Leadership, Research, Communication, API",6,data\BANKING\14391434.pdf,2025-09-07 23:45:09,,,,,
CAND_014A80A0,14626780,"Summary
Finance",14626780@email.com,,,ACCOUNTANT,Master's,7.5,"Go, AI, Leadership, Finance, Accounting, Research, API, REST",12,data\BANKING\14626780.pdf,2025-09-07 23:45:11,,,,,
CAND_7CC8FB4D,15553584,"Summary
Seeking",15553584@email.com,,,ACCOUNTANT,Master's,7.5,"Go, AI, Marketing, Accounting, Operations, Research",0,data\BANKING\15553584.pdf,2025-09-07 23:45:12,,,,,
CAND_A4247A6F,15856762,"Executive Profile
Executive Banker",15856762@email.com,,,BUSINESS-DEVELOPMENT,Master's,2.0,"Go, AI, Project Management, Leadership, Strategy, Marketing, Sales, Business Development, Finance, Accounting, Operations, Consulting, Analytics, API, REST",12,data\BANKING\15856762.pdf,2025-09-07 23:45:14,,,,,
CAND_17C9A292,16300459,"Summary
Strong",16300459@email.com,,,ACCOUNTANT,Master's,2.0,"Go, AI, Marketing, Sales, Finance, Accounting, Research, REST",6,data\BANKING\16300459.pdf,2025-09-07 23:45:16,,,,,
CAND_58C57C4C,16407619,"Professional Summary
Office",16407619@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, Git, AI, Strategy, Marketing, Sales, Operations, Research, Communication, REST, Social Media",0,data\BANKING\16407619.pdf,2025-09-07 23:45:17,,,,,
CAND_C9ADB423,17131084,"Highlights
Microsoft Excel",17131084@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,9.375,"AI, Leadership, Strategy, Marketing, Sales, Finance, Accounting, Operations, Analytics, Research, API, REST, IoT",0,data\BANKING\17131084.pdf,2025-09-07 23:45:18,,,,,
CAND_4D3E670B,17189156,"Summary
Top",17189156@email.com,,,ACCOUNTANT,Bachelor's,7.5,"Go, AI, Sales, Finance, Operations, Communication",72,data\BANKING\17189156.pdf,2025-09-07 23:45:20,,,,,
CAND_C0DFD9E9,17213671,"Summary
Highly",17213671@email.com,,,BPO,Bachelor's,2.0,"Go, AI, Operations, Communication, Photoshop, REST",6,data\BANKING\17213671.pdf,2025-09-07 23:45:21,,,,,
CAND_5EF1E037,17276884,"Summary
Focused Operations Manager",17276884@email.com,,,ACCOUNTANT,Bachelor's,7.5,"Go, AI, Project Management, Leadership, Sales, Business Development, Accounting, Operations, Research, Communication",12,data\BANKING\17276884.pdf,2025-09-07 23:45:23,,,,,
CAND_E368CC6E,17396388,"Professional Summary
Motivated",17396388@email.com,,,Arts,Bachelor's,7.5,"Go, Git, AI, Leadership, Marketing, Sales, Business Development, Operations, API",12,data\BANKING\17396388.pdf,2025-09-07 23:45:24,,,,,
CAND_328FC952,17818707,Summary,17818707@email.com,,,BUSINESS-DEVELOPMENT,Master's,7.5,"Go, AI, Strategy, Marketing, Sales, Operations, Communication, Photoshop",120,data\BANKING\17818707.pdf,2025-09-07 23:45:26,,,,,
CAND_9F0D9E7F,17823436,Highlights,17823436@email.com,,,BUSINESS-DEVELOPMENT,Master's,7.5,"Java, C++, Go, HTML, SQL, Linux, AI, Marketing, Sales, Research, Communication, API, REST",12,data\BANKING\17823436.pdf,2025-09-07 23:45:28,,,,,
CAND_4BCBE84E,18172739,"Summary
Business Analyst",18172739@email.com,,,Management,Master's,7.5,"AI, Project Management, Leadership, Research, Communication, API",6,data\BANKING\18172739.pdf,2025-09-07 23:45:29,,,,,
CAND_DC69E993,18208580,"Executive Summary
Results",18208580@email.com,,,FINANCE,Bachelor's,2.0,"Go, Git, AI, Leadership, Marketing, Sales, Business Development, Finance, Accounting, Operations, Communication, API, Social Media",6,data\BANKING\18208580.pdf,2025-09-07 23:45:30,,,,,
CAND_C3F5553F,18278509,Professional Summary,18278509@email.com,,,ACCOUNTANT,Bachelor's,8.25,"AI, Leadership, Marketing, Sales, Finance, Accounting, Operations, Research, API, REST",0,data\BANKING\18278509.pdf,2025-09-07 23:45:31,,,,,
CAND_0BA23029,18369400,Summary,18369400@email.com,,,BUSINESS-DEVELOPMENT,Master's,7.5,"Go, AI, Leadership, Strategy, Marketing, Accounting, Communication, API",0,data\BANKING\18369400.pdf,2025-09-07 23:45:32,,,,,
CAND_CAAAD48B,18457785,"Career Overview
Contribute",18457785@email.com,,,INFORMATION-TECHNOLOGY,Master's,7.5,"Go, SQL, AI, Project Management, Communication, Teamwork",12,data\BANKING\18457785.pdf,2025-09-07 23:45:34,,,,,
CAND_94A92DA5,18645964,"Professional Background
Energetic",18645964@email.com,,,BPO,Bachelor's,7.5,"Go, AWS, AI, Sales, Operations, Research, Communication",12,data\BANKING\18645964.pdf,2025-09-07 23:45:36,,,,,
CAND_AB434552,18805506,"Executive Profile
Seasoned Financial Markets",18805506@email.com,,,ACCOUNTANT,Master's,7.5,"AI, Project Management, Marketing, Sales, Finance, Accounting, Research, Teamwork, API, REST, Networking",120,data\BANKING\18805506.pdf,2025-09-07 23:45:37,,,,,
CAND_E366D09A,18824120,"Skills
Financial Planning",18824120@email.com,,,BUSINESS-DEVELOPMENT,Master's,2.0,"AI, Project Management, Leadership, Strategy, Marketing, Sales, Finance, Accounting, Operations, Consulting, Research",6,data\BANKING\18824120.pdf,2025-09-07 23:45:39,,,,,
CAND_7DF239A9,19149865,"Summary
Innovative Customer Service Manager",19149865@email.com,,,ACCOUNTANT,Master's,7.5,"AI, Marketing, Sales, Finance, Accounting, Operations, Communication",12,data\BANKING\19149865.pdf,2025-09-07 23:45:41,,,,,
CAND_EE266C6F,19176318,"Professional Summary
Skills
Work History
Senior Financial Analyst",19176318@email.com,,,FINANCE,Bachelor's,7.5,"Go, SQL, AI, Marketing, Business Development, Finance, Accounting, Consulting, Research, API",12,data\BANKING\19176318.pdf,2025-09-07 23:45:44,,,,,
CAND_5D454A54,19374660,"Professional Summary
Program Assistant",19374660@email.com,,,ACCOUNTANT,Bachelor's,2.0,"Go, AI, Sales, Finance, Accounting, Operations, Communication",0,data\BANKING\19374660.pdf,2025-09-07 23:45:45,,,,,
CAND_58968C1C,19437318,"Summary
Bank Teller",19437318@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,2.0,"Go, AI, Sales, Communication",0,data\BANKING\19437318.pdf,2025-09-07 23:45:46,,,,,
CAND_2017412D,19911786,"Summary
Project Management",19911786@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"AI, Project Management, Leadership, Strategy, Marketing, Sales, Communication, REST",12,data\BANKING\19911786.pdf,2025-09-07 23:45:48,,,,,
CAND_C77B68C9,19920687,"Accomplishments
Outstanding Bank Manager
Experience
Company Name January",19920687@email.com,2003 - 2005,,BPO,Bachelor's,2.0,"Go, AWS, AI, Project Management, Sales, Operations, Research, API",12,data\BANKING\19920687.pdf,2025-09-07 23:45:49,,,,,
CAND_3BF25399,20850529,Summary,20850529@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, SQL, AI, Leadership, Marketing, Sales, Business Development, Accounting, Research, Communication, Networking",12,data\BANKING\20850529.pdf,2025-09-07 23:45:51,,,,,
CAND_4617AAB2,20992320,"Skills
Microsoft Office Suite Factset Ipreo
Experience",20992320@email.com,,,BUSINESS-DEVELOPMENT,Master's,2.0,"Go, AI, Strategy, Sales, Finance, Research, Communication, REST",6,data\BANKING\20992320.pdf,2025-09-07 23:45:52,,,,,
CAND_12422707,21297521,"Experience
Manager",21297521@email.com,,,ACCOUNTANT,Bachelor's,2.0,"Java, JavaScript, C++, C#, PHP, Go, HTML, SQL, MySQL, AWS, Azure, Docker, Kubernetes, Jenkins, Git, Linux, Deep Learning, AI, NLP, Computer Vision, Project Management, Agile, Scrum, Strategy, Sales, Business Development, Finance, Operations, Analytics, Communication, UI/UX, DevOps, API, REST, Blockchain",12,data\BANKING\21297521.pdf,2025-09-07 23:45:56,,,,,
CAND_A2F250D9,21645690,"Summary
My",21645690@email.com,,,BPO,Bachelor's,7.5,"Go, AI, Project Management, Leadership, Sales, Operations, Analytics, Research, REST",6,data\BANKING\21645690.pdf,2025-09-07 23:45:57,,,,,
CAND_3A4B98FE,21756639,"Summary
Multidisciplinary",21756639@email.com,,,BUSINESS-DEVELOPMENT,PhD,7.5,"Go, Git, AI, Strategy, Marketing, Sales, Communication, API, REST, SEO, Digital Marketing, Social Media",12,data\BANKING\21756639.pdf,2025-09-07 23:45:58,,,,,
CAND_90D5F011,21796843,"Summary
Human Resources",21796843@email.com,,,BUSINESS-DEVELOPMENT,Master's,7.5,"Go, AI, Leadership, Strategy, Sales, Operations, Consulting, Analytics",12,data\BANKING\21796843.pdf,2025-09-07 23:46:00,,,,,
CAND_7F914E41,21856577,"Accomplishments
Maximize",21856577@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, React, AI, Leadership, Marketing, Sales, Operations, Consulting, Communication, Teamwork",6,data\BANKING\21856577.pdf,2025-09-07 23:46:02,,,,,
CAND_2529D3D8,22615491,"Summary
Recent",22615491@email.com,,,BANKING,Bachelor's,7.5,"AI, Finance",0,data\BANKING\22615491.pdf,2025-09-07 23:46:03,,,,,
CAND_71CABCFF,23323001,Highlights,23323001@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,2.0,"Go, AI, Project Management, Marketing, Sales, Finance, Communication, Networking",12,data\BANKING\23323001.pdf,2025-09-07 23:46:04,,,,,
CAND_87F80E09,24580361,"Highlights
Detail",24580361@email.com,,,BANKING,Bachelor's,9.945,"Go, HTML, AI, Leadership, Operations, Communication",0,data\BANKING\24580361.pdf,2025-09-07 23:46:05,,,,,
CAND_8BD25644,25080805,Professional Overview,25080805@email.com,,,INFORMATION-TECHNOLOGY,Master's,7.5,"Go, Spring, AI, Leadership, Research, Communication, REST",6,data\BANKING\25080805.pdf,2025-09-07 23:46:07,,,,,
CAND_6BBCE83A,25162378,"Career Focus
Innovative",25162378@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,2.0,"Go, AI, Project Management, Leadership, Marketing, Sales, Business Development, Finance, Operations, Research, Communication, Photoshop, API",12,data\BANKING\25162378.pdf,2025-09-07 23:46:08,,,,,
CAND_5F7DD653,25200253,"Summary
To",25200253@email.com,,,BPO,Master's,2.0,"Go, SQL, AI, Sales, Operations, Research, Communication",6,data\BANKING\25200253.pdf,2025-09-07 23:46:10,,,,,
CAND_A58003B0,25624652,"Summary
Dedicated Financial Aid",25624652@email.com,,,Management,Master's,9.325,"Go, AI, Sales, Research, Communication, REST",84,data\BANKING\25624652.pdf,2025-09-07 23:46:12,,,,,
CAND_DD46EE94,25780596,"Summary
Skilled",25780596@email.com,,,FINANCE,Bachelor's,7.5,"Go, AI, Marketing, Sales, Business Development, Finance, Accounting, Operations, Communication, REST",6,data\BANKING\25780596.pdf,2025-09-07 23:46:13,,,,,
CAND_584F5D64,26579709,"Summary
My",26579709@email.com,,,ACCOUNTANT,Bachelor's,2.0,"Go, AI, Project Management, Leadership, Finance, Operations, Research, Communication",12,data\BANKING\26579709.pdf,2025-09-07 23:46:15,,,,,
CAND_AA44C2D6,26673507,"Professional Summary
Knowledgeable",26673507@email.com,,,ACCOUNTANT,Master's,2.5,"Go, AI, Leadership, Marketing, Sales, Finance, Accounting, Operations, Communication",12,data\BANKING\26673507.pdf,2025-09-07 23:46:16,,,,,
CAND_2506512F,26987539,"Summary
Over",26987539@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,2.0,"Go, AWS, AI, Project Management, Marketing, Sales, Business Development, Operations, Consulting, Analytics, Networking, Social Media",108,data\BANKING\26987539.pdf,2025-09-07 23:46:18,,,,,
CAND_29EB8759,27120528,"Objective
Seeking",27120528@email.com,,,BANKING,Bachelor's,7.5,"Linux, AI, Sales, Finance, Operations, Research, Communication, Photoshop, InDesign, REST, Networking",6,data\BANKING\27120528.pdf,2025-09-07 23:46:20,,,,,
CAND_D159D99A,27606527,Career Overview,27606527@email.com,,,BPO,Bachelor's,2.0,"Go, SQL, AI, Agile, Sales, Operations, Research",120,data\BANKING\27606527.pdf,2025-09-07 23:46:22,,,,,
CAND_86A54780,27884470,"Summary
Extensive",27884470@email.com,,,ADVOCATE,Master's,2.0,"Go, AI, Sales, Operations, Consulting, Communication",12,data\BANKING\27884470.pdf,2025-09-07 23:46:24,,,,,
CAND_E86812D2,28051330,Summary,28051330@email.com,,,BUSINESS-DEVELOPMENT,Master's,7.5,"AI, Sales, REST",0,data\BANKING\28051330.pdf,2025-09-07 23:46:25,,,,,
CAND_FAD96EB6,28419927,"Karla Lee
Summary
Results",28419927@email.com,,,FINANCE,Master's,7.5,"AI, Leadership, Sales, Finance, Operations",0,data\BANKING\28419927.pdf,2025-09-07 23:46:27,,,,,
CAND_127067DE,28895997,"Summary
Secure",28895997@email.com,,,BPO,Bachelor's,7.5,"AI, Sales, Operations, Communication",0,data\BANKING\28895997.pdf,2025-09-07 23:46:27,,,,,
CAND_6248CAA9,28989677,"Summary
Banking",28989677@email.com,,,ACCOUNTANT,Bachelor's,2.0,"Go, AI, Project Management, Leadership, Finance, Operations, Consulting, Analytics, Research, Communication, IoT",60,data\BANKING\28989677.pdf,2025-09-07 23:46:29,,,,,
CAND_E7B2542A,29093426,"Experience
Mortgage Banking Underwriter",29093426@email.com,,,FINANCE,Master's,7.5,"AI, Sales, Finance, Accounting, Operations, Communication",12,data\BANKING\29093426.pdf,2025-09-07 23:46:31,,,,,
CAND_74989EAE,29406313,Executive Profile,29406313@email.com,,,BANKING,Bachelor's,7.5,"Go, AI, Project Management, Leadership, Marketing, Sales, Business Development, Finance, Operations, Consulting, API, REST",12,data\BANKING\29406313.pdf,2025-09-07 23:46:34,,,,,
CAND_998CDD8C,29552167,"Summary
Professional",29552167@email.com,,,FINANCE,Bachelor's,2.0,"Go, AI, Leadership, Sales, Business Development, Finance, Communication",0,data\BANKING\29552167.pdf,2025-09-07 23:46:35,,,,,
CAND_888707D6,29839396,"Skills
Java",29839396@email.com,,,BANKING,Bachelor's,7.3,"Python, Java, Go, Spring, AI, Leadership, Sales, Finance, Operations, Research, REST",0,data\BANKING\29839396.pdf,2025-09-07 23:46:36,,,,,
CAND_460FBCC4,30127072,Experience,30127072@email.com,,,FINANCE,Master's,7.5,"Go, AI, Leadership, Accounting, Operations, REST, IoT",6,data\BANKING\30127072.pdf,2025-09-07 23:46:38,,,,,
CAND_0C46A181,30713796,"Core Qualifications
Results",30713796@email.com,,,BPO,Bachelor's,2.0,"AI, Sales, Operations, Research, REST",6,data\BANKING\30713796.pdf,2025-09-07 23:46:39,,,,,
CAND_71B0BD02,31025785,Areas,31025785@email.com,,,BUSINESS-DEVELOPMENT,Master's,9.375,"Go, AI, Strategy, Sales, Finance, Operations, Research, API, REST",6,data\BANKING\31025785.pdf,2025-09-07 23:46:40,,,,,
CAND_1AB7D947,31710562,Summary,31710562@email.com,,,ACCOUNTANT,Master's,2.0,"Go, AI, Leadership, Finance, Accounting, Operations",12,data\BANKING\31710562.pdf,2025-09-07 23:46:42,,,,,
CAND_F4EDCC70,32980197,"Summary
Experienced",32980197@email.com,,,BPO,Bachelor's,7.5,"AI, Leadership, Sales, Operations, Research, Communication",0,data\BANKING\32980197.pdf,2025-09-07 23:46:44,,,,,
CAND_1BD73CA4,33135102,"Summary
Dedicated",33135102@email.com,,,ACCOUNTANT,Bachelor's,2.0,"Go, AI, Finance, Research, Communication",0,data\BANKING\33135102.pdf,2025-09-07 23:46:45,,,,,
CAND_39897203,33286293,Summary,33286293@email.com,2013 - 2016,,FINANCE,Master's,7.5,"Go, Spring, AI, Leadership, Accounting, Operations, Research, Communication, API, REST",0,data\BANKING\33286293.pdf,2025-09-07 23:46:46,,,,,
CAND_5848DF7C,33370664,"Professional Summary
Detail",33370664@email.com,,,Arts,Bachelor's,7.5,"Go, AI, Sales, Communication",0,data\BANKING\33370664.pdf,2025-09-07 23:46:48,,,,,
CAND_53D3A2AC,33872500,"Summary
Well",33872500@email.com,,,ACCOUNTANT,Master's,2.0,"Go, AWS, AI, Accounting, Operations, Research, API, REST",12,data\BANKING\33872500.pdf,2025-09-07 23:46:50,,,,,
CAND_FAA45E6B,34185495,Accomplishments,34185495@email.com,2007 - 2012,,BANKING,Bachelor's,9.0,"Go, AWS, AI, Sales, Business Development, Finance, API, REST",0,data\BANKING\34185495.pdf,2025-09-07 23:46:52,,,,,
CAND_BB5FCC7D,34758680,Summary,34758680@email.com,,,FINANCE,Master's,2.0,"Go, SQL, AI, Leadership, Marketing, Finance, Accounting, Analytics, Research, Communication, API",0,data\BANKING\34758680.pdf,2025-09-07 23:46:53,,,,,
CAND_09189998,34783330,"Summary
To",34783330@email.com,,,ACCOUNTANT,Bachelor's,9.5,"Go, AWS, AI, Marketing, Sales, Finance, Accounting, Operations, Research, Communication, IoT",12,data\BANKING\34783330.pdf,2025-09-07 23:46:55,,,,,
CAND_5BD53AAF,34953092,"Objective
Dynamic",34953092@email.com,,,ACCOUNTANT,Master's,8.65,"Python, C++, Go, SQL, Machine Learning, AI, Finance, Research, REST",0,data\BANKING\34953092.pdf,2025-09-07 23:46:55,,,,,
CAND_66605586,3547447,"Summary
Ambitious",3547447@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,2.0,"Go, AI, Sales, Operations, REST",0,data\BANKING\3547447.pdf,2025-09-07 23:46:57,,,,,
CAND_212BCB3C,35483925,"Executive Summary
Over",35483925@email.com,,,BUSINESS-DEVELOPMENT,Master's,2.0,"Go, SQL, AI, Marketing, Sales, Operations",12,data\BANKING\35483925.pdf,2025-09-07 23:46:58,,,,,
CAND_96854416,35492909,"Professional Summary
Skills",35492909@email.com,,,BUSINESS-DEVELOPMENT,Master's,7.5,"Go, AI, Leadership, Marketing, Sales, Accounting, Consulting, API, REST, Social Media",36,data\BANKING\35492909.pdf,2025-09-07 23:47:00,,,,,
CAND_C78D72DA,35564026,"Career Overview
Committed",35564026@email.com,,,BPO,Bachelor's,2.0,"Go, AI, Sales, Accounting, Operations, Research",0,data\BANKING\35564026.pdf,2025-09-07 23:47:01,,,,,
CAND_FA31AB49,36302399,"Summary
Hands",36302399@email.com,,,ACCOUNTANT,Bachelor's,2.0,"Go, AWS, AI, Leadership, Marketing, Sales, Business Development, Accounting, Communication, Networking",6,data\BANKING\36302399.pdf,2025-09-07 23:47:03,,,,,
CAND_FCE8739F,36905896,"Summary
Skilled",36905896@email.com,,,Arts,Bachelor's,2.0,"Go, AI, Operations, Research, REST",0,data\BANKING\36905896.pdf,2025-09-07 23:47:05,,,,,
CAND_B9E8FA04,38897568,"Summary
Ability",38897568@email.com,,,BUSINESS-DEVELOPMENT,Master's,7.5,"Go, AI, Sales, Research, Communication",0,data\BANKING\38897568.pdf,2025-09-07 23:47:06,,,,,
CAND_8027C4CE,39142536,"Profile
Innovative",39142536@email.com,,,ACCOUNTANT,Bachelor's,2.0,"Go, AI, Leadership, Marketing, Sales, Business Development, Finance, Research, API, REST",6,data\BANKING\39142536.pdf,2025-09-07 23:47:07,,,,,
CAND_271483ED,39247950,Qualifications,39247950@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,2.0,"Java, JavaScript, C#, HTML, CSS, Angular, SQL, Azure, AI, Sales, Communication",9,data\BANKING\39247950.pdf,2025-09-07 23:47:09,,,,,
CAND_58E554EB,39569771,Summary,39569771@email.com,,,FINANCE,Bachelor's,7.5,"Go, AI, Project Management, Leadership, Finance, Accounting, Operations, Research, Communication, REST",6,data\BANKING\39569771.pdf,2025-09-07 23:47:10,,,,,
